1.802728,0.151067,A.
1.980712,0.997314,A.
1.960753,1.231605,B.
0.664876,2.035554,B.
1.492630,1.522935,B.
1.305216,0.013550,A.
1.127689,0.385723,A.
2.199896,2.673421,B.
1.951781,1.543443,B.
2.211524,2.871273,B.
1.089785,0.336558,A.
2.463668,1.364360,A.
2.608325,2.284127,B.
1.250008,2.808374,A.
0.494583,0.633839,B.
1.773339,0.355052,A.
1.740287,2.070894,A.
2.746941,2.009186,B.
2.426588,1.134556,A.
2.317545,0.613239,B.
1.164769,0.543657,A.
0.586871,2.880428,B.
1.145177,0.911985,A.
0.594470,0.138707,B.
2.283120,2.643117,B.
1.345866,1.279122,B.
1.384045,1.484573,B.
0.715506,1.678213,A.
2.766076,2.681478,B.
0.178900,1.472671,A.
2.241646,2.268197,B.
2.729728,2.375958,B.
1.658528,0.153722,A.
2.371105,2.112461,B.
2.195227,1.660085,A.
2.626637,2.390790,B.
1.184820,1.445662,B.
1.955901,0.002564,A.
2.268563,0.659200,B.
0.172582,2.011841,B.
1.037599,2.093600,A.
1.308786,2.945158,A.
0.885891,1.430921,A.
0.237861,0.302957,B.
0.429029,2.753990,B.
1.121464,2.441511,A.
2.442610,0.719993,B.
0.769524,0.808069,B.
0.688131,2.538469,B.
2.663076,2.534349,B.
0.122684,0.520585,B.
1.067721,1.347789,B.
2.683401,1.869106,A.
2.735038,1.567797,A.
2.997986,2.907987,B.
2.520615,0.440016,B.
0.853114,0.512894,B.
2.225440,2.149815,B.
1.935118,2.438124,A.
2.454512,0.373913,B.
1.125217,1.949492,B.
2.669027,0.096500,B.
1.346599,0.022706,A.
1.255409,0.469771,A.
1.505081,0.728599,A.
2.719565,0.640431,B.
2.313517,0.684744,B.
2.419172,2.556047,B.
1.616779,2.975372,A.
1.940611,0.683187,A.
1.113132,1.100681,B.
1.683889,1.193609,B.
0.974792,2.697043,B.
2.820551,0.375195,B.
2.681845,1.336711,A.
1.904263,1.680227,B.
1.270974,0.049440,A.
0.418867,0.802210,B.
2.044984,1.684347,A.
1.821680,2.364696,A.
2.455153,2.218390,B.
1.549577,0.060244,A.
2.244942,1.001617,A.
1.386792,2.303720,A.
1.892911,0.072512,A.
2.907254,1.501328,A.
0.797815,2.467055,B.
1.791650,0.790857,A.
1.380200,2.244484,A.
0.043489,1.429640,A.
1.211646,1.150853,B.
0.866482,1.790551,A.
1.296518,2.794641,A.
1.599384,0.030213,A.
2.595599,1.312265,A.
0.998871,1.807031,A.
1.678854,0.117008,A.
0.699118,2.812037,B.
2.892331,1.826441,A.
0.229347,1.221076,A.
1.495743,0.240150,A.
0.912809,2.344554,B.
1.765282,0.648671,A.
1.682150,2.623249,A.
0.904202,2.181402,B.
0.693258,0.572130,B.
2.671041,1.722983,A.
2.985717,0.177709,B.
0.770806,0.509507,B.
0.694449,1.484664,A.
0.147862,0.238868,B.
0.839198,1.546648,A.
1.236824,2.774133,A.
0.876461,1.427259,A.
2.853969,1.645070,A.
2.383282,2.404981,B.
2.610248,0.954192,B.
0.803766,2.829981,B.
0.382885,2.324686,B.
0.527726,0.080020,B.
1.364360,2.586901,A.
0.043397,0.638325,B.
2.391614,2.338969,B.
0.896237,2.344279,B.
2.526383,0.727866,B.
0.069033,0.227149,B.
1.068636,2.145970,A.
0.541276,0.893765,B.
2.234687,0.404218,B.
1.576861,1.076601,B.
0.476455,2.699606,B.
0.087710,0.544298,B.
0.747642,1.712088,A.
1.619800,1.994720,B.
2.797571,2.835841,B.
0.459700,1.673910,A.
2.685415,0.217536,B.
2.467238,1.164861,A.
2.015870,1.352824,A.
2.848384,2.946440,B.
1.784417,0.817133,A.
0.593829,1.801538,A.
1.065981,0.689779,A.
2.075381,2.844447,B.
2.947722,0.712577,B.
0.707450,2.694113,B.
0.979369,1.612476,A.
1.009583,1.044465,B.
0.870510,0.657826,B.
2.219031,2.421003,B.
2.060091,0.810266,B.
0.193274,2.165288,B.
1.024689,0.133122,A.
0.062349,2.514573,B.
1.621723,1.812159,B.
2.332102,1.920103,A.
2.279824,2.604022,B.
1.270516,2.359386,A.
1.315104,0.126438,A.
0.807794,0.204810,B.
2.946165,1.519364,A.
0.213050,1.102512,A.
2.580218,1.012421,A.
0.868587,0.152898,B.
0.517380,0.206732,B.
0.902738,2.360576,B.
0.251045,0.788293,B.
0.652608,1.687735,A.
1.896847,0.320719,A.
2.276528,1.001434,A.
0.847530,2.082888,B.
1.702750,2.605487,A.
2.386212,2.998993,B.
1.856563,1.784326,B.
0.582751,2.936644,B.
0.126896,0.717154,B.
1.220435,2.384838,A.
2.700156,1.138310,A.
0.619465,0.158849,B.
1.061953,1.083743,B.
2.928129,0.670919,B.
1.040895,2.860561,A.
0.604999,0.847072,B.
1.595996,0.872982,A.
0.298837,0.320170,B.
2.531419,2.015595,B.
0.017304,1.474044,A.
2.805994,0.871883,B.
2.240730,2.621509,B.
2.490310,1.817743,A.
2.352702,0.450362,B.
2.067141,1.183905,A.
0.305795,1.234809,A.
2.062288,0.776666,B.
0.685934,0.567003,B.
2.289895,0.142827,B.
0.168462,2.883724,B.
1.696432,2.887661,A.
2.635975,1.226112,A.
1.240486,1.975585,B.
2.835566,0.849361,B.
1.848781,0.148320,A.
1.265847,2.863491,A.
0.602618,1.243141,A.
1.869381,2.425214,A.
0.315775,1.183264,A.
0.950346,2.472732,B.
0.934599,0.593005,B.
1.407208,2.985351,A.
1.105441,1.256325,B.
1.741295,2.633229,A.
1.180151,2.853145,A.
1.255776,1.824885,B.
0.250954,0.453566,B.
0.262032,0.951811,B.
1.887417,0.998321,A.
1.843562,0.428480,A.
2.474929,1.317209,A.
0.662862,0.322001,B.
0.793786,0.022065,B.
2.311686,0.322550,B.
1.108280,2.711966,A.
0.667989,0.907865,B.
0.931852,1.243233,A.
2.524827,1.167333,A.
2.172521,2.204749,B.
0.245186,2.259224,B.
1.913419,1.078890,B.
0.283181,1.245888,A.
1.029359,2.740165,A.
0.930937,0.462813,B.
0.546861,0.816858,B.
0.517380,1.005829,A.
1.505722,2.891049,A.
1.339366,2.738975,A.
1.445753,1.416272,B.
0.745811,2.810114,B.
0.898618,2.467330,B.
1.889706,2.385205,A.
0.782891,0.868587,B.
2.578387,1.552324,A.
0.768517,2.763146,B.
0.280618,2.477950,B.
0.847896,1.151585,A.
1.545274,1.294595,B.
2.924924,0.223853,B.
2.744377,1.234993,A.
0.562975,0.305155,B.
2.033815,1.582263,A.
2.511551,0.814478,B.
2.611347,0.446974,B.
1.615131,0.662038,A.
0.613880,0.593188,B.
0.598590,2.870357,B.
2.216376,0.883145,B.
2.358379,2.763970,B.
2.532975,0.776940,B.
0.185675,2.711325,B.
2.678274,1.078249,A.
1.144719,0.994385,A.
2.662618,1.140324,A.
2.023927,0.801294,B.
1.583544,2.406171,A.
2.238990,1.460036,A.
1.677114,0.836360,A.
0.162420,2.733757,B.
1.105441,0.847163,A.
0.973693,0.150426,B.
0.746452,1.211463,A.
2.625813,1.824335,A.
0.590533,1.355113,A.
1.299997,1.909391,B.
0.523331,0.968017,B.
2.128208,0.592639,B.
0.141911,2.229652,B.
0.392499,0.247108,B.
1.706870,1.599017,B.
0.231544,0.913816,B.
1.233802,0.401105,A.
2.461928,1.526322,A.
2.963836,2.749596,B.
0.853298,2.120884,B.
0.884243,1.033937,A.
2.433363,1.551683,A.
2.487655,1.663198,A.
1.528703,2.840052,A.
1.421766,1.353923,B.
1.646535,1.095828,B.
1.979156,0.367595,A.
0.337291,0.839381,B.
2.373852,1.107547,A.
2.233039,1.391552,A.
1.326273,1.757775,B.
1.896115,1.672811,B.
2.509995,0.557115,B.
0.327769,0.121860,B.
0.767876,1.230873,A.
1.328196,0.399182,A.
2.570330,2.419904,B.
2.771477,0.940092,B.
1.820582,0.030854,A.
1.611744,1.160649,B.
0.711203,2.657125,B.
0.457778,0.049623,B.
2.750145,1.958190,A.
1.216681,2.897458,A.
1.198737,1.518357,B.
0.985229,1.876247,A.
0.869869,1.600574,A.
1.434217,0.984497,A.
1.381024,1.748253,B.
2.766900,0.362926,B.
0.446059,0.742149,B.
0.306070,2.068514,B.
1.472213,1.361248,B.
1.255501,1.919736,B.
2.491775,1.105899,A.
1.560106,2.886837,A.
2.177099,1.891812,A.
2.440229,2.557695,B.
2.230750,1.087130,A.
2.456893,2.351146,B.
1.689657,0.524155,A.
2.271310,1.241401,A.
0.512894,1.632618,A.
0.955840,0.675222,B.
2.095248,2.010743,B.
0.168096,0.988525,B.
0.962065,0.922880,B.
1.105625,0.829310,A.
0.708640,0.782434,B.
2.268105,1.748436,A.
2.136448,1.013703,A.
0.064730,2.101657,B.
0.379131,2.159612,B.
1.571825,2.592395,A.
1.485488,0.092380,A.
1.660451,1.048769,B.
2.292825,0.067934,B.
1.640858,2.244209,A.
2.382092,2.505692,B.
0.889370,1.615955,A.
0.305338,1.168157,A.
2.004608,0.485519,B.
2.012299,2.215552,B.
2.269753,1.708518,A.
0.334361,0.801386,B.
2.932432,1.463698,A.
2.403607,1.838710,A.
1.447859,2.995514,A.
2.843989,0.661855,B.
1.727103,0.436628,A.
1.373791,1.926969,B.
1.967254,2.227180,A.
1.952239,0.598773,A.
2.196417,2.983612,B.
2.679922,1.642964,A.
2.606586,1.847865,A.
2.193213,0.455763,B.
0.458327,1.214209,A.
2.150365,2.489944,B.
0.191168,1.184271,A.
1.464248,1.354106,B.
1.736351,1.007202,B.
1.080996,2.249245,A.
0.286935,2.991211,B.
1.190039,0.324564,A.
1.301737,0.809168,A.
0.674947,0.783990,B.
2.679281,2.636891,B.
1.235084,0.696188,A.
2.218116,1.025147,A.
1.810144,1.864345,B.
2.047456,0.706900,B.
1.594989,2.146519,A.
0.045320,1.532731,A.
2.912564,2.668935,B.
0.737480,0.310648,B.
1.398877,1.820307,B.
1.158544,0.349925,A.
2.219764,0.122501,B.
2.040773,2.869259,B.
2.252632,0.423261,B.
1.838252,1.988952,B.
0.213324,2.722221,B.
1.885495,2.667013,A.
0.456587,2.695853,B.
0.788842,0.526444,B.
2.502945,2.010834,B.
1.345592,2.948912,A.
2.126286,0.174688,B.
2.240730,2.922452,B.
0.942381,0.352947,B.
0.875362,2.843348,B.
0.749290,0.647755,B.
1.292673,0.617176,A.
2.259957,1.169988,A.
1.673910,1.892178,B.
2.208777,2.208136,B.
1.650563,2.940672,A.
0.983032,1.290109,A.
2.087008,1.470382,A.
0.805048,0.314219,B.
0.419324,1.361888,A.
1.939512,2.570330,A.
2.452773,1.874691,A.
0.306803,0.762566,B.
2.103397,2.112369,B.
1.115970,1.445387,B.
0.296548,1.363536,A.
1.562212,0.977905,A.
2.472457,2.213446,B.
0.155187,0.562059,B.
1.281594,1.930265,B.
2.702261,2.528855,B.
1.448958,1.439436,B.
2.273141,1.151860,A.
0.821986,1.088687,A.
2.466781,2.273690,B.
0.672842,0.247383,B.
1.877071,2.301798,A.
0.764122,1.454909,A.
1.685812,1.043733,B.
2.901395,1.205054,A.
2.666646,1.777093,A.
1.042085,2.404248,A.
2.444990,1.270241,A.
1.897214,2.947630,A.
1.497848,0.552812,A.
0.715140,2.585986,B.
2.968688,2.459822,B.
0.965178,1.195990,A.
2.792627,2.711600,B.
2.290994,1.577136,A.
2.751061,1.927335,A.
0.790674,0.865932,B.
0.774194,0.861080,B.
2.743187,2.455428,B.
0.966460,0.689505,B.
0.736473,2.800775,B.
0.310190,1.731773,A.
1.127873,0.574236,A.
2.690176,0.927732,B.
2.256111,2.157872,B.
1.643788,1.105808,B.
0.206641,2.319376,B.
0.960417,0.924986,B.
1.577776,0.981658,A.
1.795495,1.738639,B.
1.981353,2.129398,A.
0.215339,0.884243,B.
2.316538,2.992309,B.
0.915738,1.425336,A.
1.546831,0.561693,A.
1.131718,1.532823,B.
2.169774,2.122990,B.
0.370067,2.870907,B.
0.169103,0.683828,B.
0.401013,2.921812,B.
2.353893,1.836695,A.
1.837794,2.518143,A.
2.994140,2.572893,B.
0.471877,0.323099,B.
2.936552,1.753197,A.
0.205451,0.992828,B.
1.292581,2.203284,A.
1.790094,2.634327,A.
2.722037,0.617725,B.
0.537339,1.318216,A.
0.650319,2.504227,B.
2.568407,1.194159,A.
2.846278,0.143101,B.
0.901822,1.558458,A.
2.006073,0.869045,B.
2.616657,1.417005,A.
2.735313,1.755852,A.
1.338084,2.046083,A.
2.946165,2.896359,B.
0.263955,0.152165,B.
2.587542,1.778008,A.
1.741569,0.848994,A.
1.161473,2.644856,A.
2.903867,0.173223,B.
1.031556,1.075686,B.
0.951170,0.634663,B.
1.472304,0.183386,A.
1.192785,1.705771,B.
2.119694,1.705679,A.
1.818659,0.586596,A.
2.328074,2.717460,B.
2.436293,2.396649,B.
2.310495,0.591357,B.
1.541795,2.529954,A.
2.187536,2.071902,B.
1.189581,2.635151,A.
1.598651,0.758995,A.
2.042329,1.922391,A.
1.686728,0.813929,A.
0.607929,2.627918,B.
0.447066,2.166295,B.
1.670431,1.866451,B.
2.999817,1.794580,A.
1.575579,0.137059,A.
2.677999,1.653310,A.
0.016022,2.799860,B.
0.299478,0.392499,B.
1.144810,2.286966,A.
0.979644,0.048524,B.
1.109470,0.018769,A.
1.723807,2.239357,A.
1.318216,0.344249,A.
1.184271,0.959593,A.
1.791467,1.693136,B.
1.754295,0.709189,A.
0.702231,1.880367,A.
1.973479,2.281289,A.
1.534471,0.526627,A.
1.412976,2.953124,A.
0.066469,0.219825,B.
1.168157,0.951537,A.
2.496994,1.720511,A.
1.184088,2.759209,A.
0.337840,2.582873,B.
2.258492,2.987182,B.
0.090548,1.396039,A.
1.066347,1.020753,B.
0.061251,2.826777,B.
2.329997,2.328806,B.
1.842372,0.132115,A.
1.662099,2.093051,A.
0.859249,2.194311,B.
1.043092,1.529344,B.
2.833918,2.774865,B.
1.710623,2.819178,A.
0.919950,2.972716,B.
2.820917,1.814081,A.
0.496872,2.173803,B.
0.970397,1.508286,A.
0.046327,0.472243,B.
0.902554,2.546068,B.
1.048036,0.003662,A.
0.857326,1.645711,A.
2.297037,0.229163,B.
2.418165,0.626240,B.
1.343669,2.325053,A.
2.745384,1.616047,A.
0.749565,1.838710,A.
2.141484,2.861110,B.
0.435347,1.041993,A.
2.334849,2.222694,B.
2.419263,0.326395,B.
0.076174,2.827692,B.
0.608478,1.912503,A.
0.996399,2.282022,B.
2.862026,0.461898,B.
0.532945,1.268502,A.
1.183538,2.268105,A.
2.494980,2.076022,B.
1.495468,1.922758,B.
0.852382,0.546953,B.
1.863704,0.098056,A.
1.001160,2.943052,A.
0.167089,1.713736,A.
0.431410,1.193609,A.
0.906858,0.655721,B.
0.795801,1.788903,A.
1.002167,1.748985,B.
2.207862,0.076815,B.
1.907010,0.242164,A.
1.574664,1.798608,B.
0.061800,2.001587,B.
1.260994,0.227058,A.
2.462569,0.324290,B.
1.758141,2.131138,A.
1.843379,0.128269,A.
1.682974,1.846583,B.
2.515763,1.642415,A.
1.714011,2.877224,A.
0.153539,1.975311,A.
2.378704,2.536088,B.
2.642476,1.465072,A.
2.297586,0.062624,B.
1.385876,0.870418,A.
1.948668,0.269539,A.
0.075167,0.646199,B.
1.617603,0.977538,A.
2.733573,2.109531,B.
2.313059,0.148595,B.
0.739036,1.641499,A.
0.431684,1.612751,A.
1.369396,2.541490,A.
1.231605,0.466292,A.
1.083010,1.139683,B.
1.080172,1.485397,B.
1.123753,1.660176,B.
1.376812,1.114231,B.
2.987365,0.465468,B.
1.362163,0.633839,A.
2.691733,2.107974,B.
2.115390,0.861721,B.
0.528001,1.410596,A.
1.262001,0.064455,A.
0.900357,0.997131,B.
1.655782,2.539201,A.
1.880734,1.647816,B.
2.931425,1.430189,A.
2.068880,1.957091,A.
2.716361,1.657888,A.
1.143803,2.386670,A.
0.833338,0.223212,B.
0.990539,1.310892,A.
1.371868,1.495926,B.
2.362865,0.424085,B.
2.454970,1.262276,A.
2.570330,2.290719,B.
0.233833,0.182012,B.
1.537950,1.249001,B.
1.494278,2.756188,A.
0.646016,1.694601,A.
1.621265,1.809229,B.
1.893918,1.355388,B.
0.928556,1.725089,A.
2.028962,2.894986,B.
0.876919,0.108676,B.
1.195990,0.420331,A.
1.869106,0.060060,A.
2.289987,2.601184,B.
1.487869,1.715567,B.
2.391797,0.504196,B.
1.609912,1.002625,B.
1.326548,2.285043,A.
0.163884,1.557634,A.
1.360057,1.928159,B.
0.775658,2.325694,B.
1.239937,0.675039,A.
2.531602,1.398511,A.
0.048708,0.985229,B.
2.975829,2.996521,B.
2.553667,0.224403,B.
2.599445,2.066408,B.
1.782769,2.143040,A.
0.870235,2.603839,B.
1.305765,1.960112,B.
1.651479,0.399182,A.
1.022767,1.890988,B.
1.054170,1.329661,B.
0.044771,0.619465,B.
2.724326,2.438307,B.
2.356548,1.892087,A.
0.666799,0.747093,B.
2.261879,2.480331,B.
2.324229,2.901120,B.
0.003845,2.592578,B.
1.131260,1.225745,B.
0.288766,2.789331,B.
2.541581,2.464583,B.
0.616901,1.947111,A.
1.931639,2.226081,A.
1.195074,2.197974,A.
2.217109,0.890103,B.
2.655751,1.415723,A.
2.833369,1.262825,A.
1.713645,2.109714,A.
2.317637,1.522202,A.
0.122135,1.887875,A.
2.452956,0.820704,B.
1.727287,1.345225,B.
2.176733,1.190222,A.
1.931822,0.691336,A.
0.584033,1.001892,A.
0.346904,0.033052,B.
0.757347,1.046846,A.
2.706473,2.340434,B.
1.185278,2.187078,A.
1.113041,0.130924,A.
0.591815,0.372997,B.
1.266854,0.181372,A.
2.436384,1.491623,A.
0.350841,2.483261,B.
1.555620,2.880428,A.
2.609149,1.590228,A.
0.769066,1.298166,A.
0.212134,1.823237,A.
0.131932,0.543474,B.
0.643452,2.879696,B.
1.279305,1.646260,B.
2.432539,0.624042,B.
2.322489,0.493027,B.
0.478835,1.570818,A.
1.425245,0.760826,A.
0.337565,1.205878,A.
2.860652,2.999725,B.
2.533433,0.187414,B.
0.420423,2.500473,B.
0.128636,0.004852,B.
1.884213,2.081973,A.
1.252022,2.226630,A.
1.224738,1.006928,B.
1.977966,0.410993,A.
2.723228,0.767968,B.
1.713736,2.464583,A.
0.542650,1.337535,A.
1.966521,2.079775,A.
1.958922,1.542985,B.
1.907102,2.251625,A.
2.732841,1.359966,A.
2.395093,1.125584,A.
2.410932,0.013367,B.
0.958678,0.954741,B.
2.036287,2.693655,B.
1.498398,1.101688,B.
0.207831,2.319010,B.
2.092959,0.202155,B.
2.029054,2.976104,B.
1.096744,0.173681,A.
0.598590,1.324717,A.
1.605884,2.087008,A.
1.705954,1.236824,B.
0.212134,2.392712,B.
1.660360,1.122288,B.
1.633625,1.986114,B.
2.101291,1.660817,A.
1.184454,0.473708,A.
0.558214,0.874447,B.
1.997467,2.150822,A.
1.852809,2.520524,A.
2.315989,1.987671,A.
0.515275,0.531846,B.
2.906339,1.724906,A.
2.615650,0.560320,B.
0.576067,1.369854,A.
1.146916,2.454329,A.
0.796991,1.347056,A.
1.731590,0.612781,A.
2.399030,2.654653,B.
1.316660,2.467055,A.
0.095950,1.992981,A.
2.061007,0.728233,B.
0.103183,1.339732,A.
0.170476,1.384960,A.
2.180578,0.214240,B.
1.382488,2.600177,A.
1.966247,0.288766,A.
1.504257,0.533860,A.
0.323832,1.430372,A.
0.267983,2.566210,B.
1.484207,1.076144,B.
1.121830,0.301492,A.
1.902982,2.428785,A.
2.838221,0.966369,B.
0.848720,0.682272,B.
1.339549,1.248817,B.
1.651662,0.731162,A.
1.304483,0.140904,A.
1.171545,0.944121,A.
2.293649,2.813593,B.
2.239814,2.980773,B.
2.706015,1.846675,A.
2.488662,0.668447,B.
2.206397,2.136174,B.
2.960082,0.006867,B.
1.744133,1.375713,B.
1.074679,1.812891,B.
1.267403,0.040376,A.
1.803186,0.724937,A.
0.124790,1.156163,A.
0.099612,2.641743,B.
2.286966,1.700095,A.
0.703055,2.524827,B.
0.311472,2.116306,B.
0.157750,0.262947,B.
2.776238,1.021119,A.
2.233497,2.306925,B.
2.097354,1.594073,A.
0.701773,2.451949,B.
1.612293,2.273141,A.
2.536546,0.820795,B.
1.901517,1.072573,B.
2.911924,2.168401,B.
2.943052,1.999573,A.
1.765648,2.462844,A.
2.196783,1.522843,A.
0.031861,1.673727,A.
1.488327,2.738426,A.
0.822352,2.188269,B.
0.973693,1.635182,A.
2.703360,0.653432,B.
0.894314,2.584887,B.
